File,Rep,Sched,P1,R1,B1,P2,R2,B2,SSMag,LLDelay,PropSS
ssmag15.xlsx,14,1,0.0,276.75,415.05,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,14,2,0.0,281.0,418.825,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,14,3,0.0,282.7,419.3,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,14,4,0.0,278.875,414.225,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,14,5,0.0,281.875,418.975,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,14,6,0.0,280.0,417.275,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,14,7,0.0,280.25,418.4,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,14,8,0.0,277.95,415.35,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,14,9,0.0,278.15,416.0,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,15,1,0.0,279.525,415.525,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,15,2,0.0,273.425,407.825,0.0,0.85,5.95,15.0,10.0,0.9856202042172678
ssmag15.xlsx,15,3,0.0,279.925,420.8,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,15,4,0.0,280.25,419.4,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,15,5,0.0,278.3,418.375,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,15,6,0.0,278.8,418.95,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,15,7,0.0,280.25,418.6,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,15,8,0.0,281.625,415.35,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,15,9,0.0,276.575,414.575,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,16,1,0.0,281.575,418.675,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,16,2,0.0,264.95,399.375,0.0,1.725,11.0,15.0,10.0,0.9731952482485532
ssmag15.xlsx,16,3,0.0,274.65,410.725,0.0,0.275,2.925,15.0,20.0,0.9929288045449051
ssmag15.xlsx,16,4,0.0,277.725,415.15,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,16,5,0.0,279.45,415.775,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,16,6,0.0,278.575,417.825,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,16,7,0.0,280.375,418.05,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,16,8,0.0,279.375,414.525,0.0,0.025,0.025,15.0,70.0,0.99993969364371
ssmag15.xlsx,16,9,0.0,278.85,415.15,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,17,1,0.0,280.175,416.425,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,17,2,0.0,279.35,418.35,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,17,3,0.0,282.05,418.75,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,17,4,0.0,279.075,415.4,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,17,5,0.0,278.575,415.8,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,17,6,0.0,282.5,418.675,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,17,7,0.0,280.5,419.825,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,17,8,0.0,280.95,416.75,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,17,9,0.0,278.3,415.6,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,18,1,0.0,0.05,0.05,0.0,81.8,342.7,15.0,5.0,0.00014587892049598833
ssmag15.xlsx,18,2,0.0,227.95,342.35,0.0,7.325,47.875,15.0,10.0,0.8773143699147927
ssmag15.xlsx,18,3,0.0,275.55,410.575,0.0,0.5,4.025,15.0,20.0,0.9902918475639171
ssmag15.xlsx,18,4,0.0,278.0,416.275,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,18,5,0.0,280.225,419.725,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,18,6,0.0,277.75,415.6,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,18,7,0.0,280.65,419.8,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,18,8,0.0,276.775,417.65,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,18,9,0.0,280.4,417.25,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,19,1,0.0,279.3,418.275,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,19,2,0.0,280.725,416.925,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,19,3,0.0,277.9,414.375,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,19,4,0.0,279.775,417.05,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,19,5,0.0,280.225,417.8,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,19,6,0.0,278.05,418.325,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,19,7,0.0,276.225,416.15,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,19,8,0.0,279.375,418.575,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,19,9,0.0,278.25,415.65,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,20,1,0.0,154.75,231.725,0.0,35.775,153.45,15.0,5.0,0.6016096579476862
ssmag15.xlsx,20,2,0.0,277.825,416.825,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,20,3,0.0,280.95,420.35,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,20,4,0.0,277.175,417.625,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,20,5,0.0,280.2,418.775,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,20,6,0.0,279.975,417.625,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,20,7,0.0,277.2,417.45,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,20,8,0.0,276.375,417.525,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,20,9,0.0,279.975,419.45,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,21,1,0.0,280.225,417.725,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,21,2,0.0,278.275,418.2,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,21,3,0.0,282.675,419.925,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,21,4,0.0,271.375,405.875,0.0,0.25,3.525,15.0,30.0,0.991389838788471
ssmag15.xlsx,21,5,0.0,281.45,418.325,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,21,6,0.0,280.825,413.425,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,21,7,0.0,279.55,417.8,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,21,8,0.0,281.825,416.925,0.0,0.025,0.05,15.0,70.0,0.9998800887343365
ssmag15.xlsx,21,9,0.0,279.525,416.325,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,22,1,0.0,277.925,415.875,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,22,2,0.0,276.95,416.55,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,22,3,0.0,279.4,417.925,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,22,4,0.0,263.975,394.175,0.0,0.95,9.7,15.0,30.0,0.9759826679046735
ssmag15.xlsx,22,5,0.0,279.575,418.35,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,22,6,0.0,278.625,417.975,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,22,7,0.0,279.875,417.45,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,22,8,0.0,280.1,418.95,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,22,9,0.0,278.425,418.3,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,23,1,0.0,275.975,413.475,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,23,2,0.0,279.125,417.925,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,23,3,0.0,280.95,415.175,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,23,4,0.0,279.625,419.0,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,23,5,0.0,274.2,412.375,0.0,0.175,2.075,15.0,40.0,0.9949933647002052
ssmag15.xlsx,23,6,0.0,276.85,415.2,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,23,7,0.0,279.775,419.875,0.0,0.025,0.025,15.0,60.0,0.9999404620147655
ssmag15.xlsx,23,8,0.0,278.975,415.975,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,23,9,0.0,279.975,417.075,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,24,1,0.0,203.1,305.85,0.0,21.775,93.95,15.0,5.0,0.765007503751876
ssmag15.xlsx,24,2,0.0,280.925,419.475,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,24,3,0.0,279.625,419.225,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,24,4,0.0,278.05,418.275,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,24,5,0.0,278.05,412.975,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,24,6,0.0,278.4,417.65,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,24,7,0.0,280.25,419.7,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,24,8,0.0,276.45,416.9,0.0,0.025,0.025,15.0,70.0,0.9999400371769503
ssmag15.xlsx,24,9,0.0,283.375,420.825,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,25,1,0.0,0.025,0.025,0.0,84.025,350.4,15.0,5.0,7.134194192765929e-05
ssmag15.xlsx,25,2,0.0,254.725,380.4,0.0,3.4,23.65,15.0,10.0,0.9414676401435467
ssmag15.xlsx,25,3,0.0,280.95,418.0,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,25,4,0.0,283.3,420.275,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,25,5,0.0,277.925,416.825,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,25,6,0.0,280.075,418.775,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,25,7,0.0,277.725,416.5,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,25,8,0.0,279.675,416.825,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,25,9,0.0,280.55,418.25,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,26,1,0.0,103.025,152.4,0.0,52.8,219.225,15.0,5.0,0.4100908173562059
ssmag15.xlsx,26,2,0.0,279.625,419.875,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,26,3,0.0,281.825,418.5,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,26,4,0.0,279.95,420.325,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,26,5,0.0,279.05,417.625,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,26,6,0.0,278.525,414.95,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,26,7,0.0,275.95,417.025,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,26,8,0.0,277.875,416.675,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,26,9,0.0,278.35,416.4,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,27,1,0.0,280.225,416.95,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,27,2,0.0,244.125,365.55,0.0,5.5,38.575,15.0,10.0,0.9045468605010826
ssmag15.xlsx,27,3,0.0,279.575,416.875,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,27,4,0.0,279.975,419.325,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,27,5,0.0,279.0,418.225,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,27,6,0.0,279.875,418.4,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,27,7,0.0,279.725,418.65,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,27,8,0.0,282.75,417.825,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,27,9,0.0,278.425,417.25,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,28,1,0.0,0.0,0.0,0.0,82.5,347.85,15.0,5.0,0.0
ssmag15.xlsx,28,2,0.0,279.725,419.6,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,28,3,0.0,276.375,418.8,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,28,4,0.0,275.825,408.3,0.0,0.275,3.525,15.0,30.0,0.9914405390639228
ssmag15.xlsx,28,5,0.0,279.15,417.4,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,28,6,0.0,277.475,416.4,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,28,7,0.0,280.95,419.125,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,28,8,0.0,275.9,417.325,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,28,9,0.0,279.8,417.9,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,29,1,0.0,282.9,417.15,0.0,0.0,0.0,15.0,5.0,1.0
ssmag15.xlsx,29,2,0.0,281.05,417.925,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,29,3,0.0,281.75,418.75,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,29,4,0.0,273.925,414.2,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,29,5,0.0,281.55,419.675,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,29,6,0.0,280.225,417.65,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,29,7,0.0,280.15,416.0,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,29,8,0.0,278.575,417.05,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,29,9,0.0,277.175,413.725,0.0,0.0,0.0,15.0,80.0,1.0
ssmag15.xlsx,30,1,0.0,214.65,319.55,0.0,19.075,80.425,15.0,5.0,0.7989249328083005
ssmag15.xlsx,30,2,0.0,274.475,418.175,0.0,0.0,0.0,15.0,10.0,1.0
ssmag15.xlsx,30,3,0.0,282.45,416.875,0.0,0.0,0.0,15.0,20.0,1.0
ssmag15.xlsx,30,4,0.0,276.425,413.725,0.0,0.0,0.0,15.0,30.0,1.0
ssmag15.xlsx,30,5,0.0,281.9,419.85,0.0,0.0,0.0,15.0,40.0,1.0
ssmag15.xlsx,30,6,0.0,278.525,418.675,0.0,0.0,0.0,15.0,50.0,1.0
ssmag15.xlsx,30,7,0.0,281.875,419.15,0.0,0.0,0.0,15.0,60.0,1.0
ssmag15.xlsx,30,8,0.0,279.1,417.025,0.0,0.0,0.0,15.0,70.0,1.0
ssmag15.xlsx,30,9,0.0,278.675,417.2,0.0,0.025,0.05,15.0,80.0,0.9998801677651288
ssmag155.xlsx,1,1,0.0,0.025,0.025,0.0,81.15,342.2,155.0,5.0,7.305135510263717e-05
ssmag155.xlsx,1,2,0.0,10.025,11.4,0.0,37.775,251.275,155.0,10.0,0.0433996383363472
ssmag155.xlsx,1,3,0.0,17.525,19.6,0.0,16.75,158.725,155.0,20.0,0.10991167811579981
ssmag155.xlsx,1,4,0.0,20.925,23.65,0.0,10.7,128.375,155.0,30.0,0.1555665186646933
ssmag155.xlsx,1,5,0.0,32.2,36.525,0.0,6.325,88.25,155.0,40.0,0.2927269084351833
ssmag155.xlsx,1,6,0.0,42.725,49.0,0.0,5.2,70.65,155.0,50.0,0.4095277893857083
ssmag155.xlsx,1,7,0.0,32.95,37.45,0.0,4.825,70.675,155.0,60.0,0.3463583815028902
ssmag155.xlsx,1,8,0.0,45.75,51.8,0.0,3.375,52.825,155.0,70.0,0.49510155316606924
ssmag155.xlsx,1,9,0.0,36.125,41.375,0.0,3.55,53.225,155.0,80.0,0.43736786469344613
ssmag155.xlsx,2,1,0.0,0.025,0.025,0.0,82.25,345.425,155.0,5.0,7.236937328122739e-05
ssmag155.xlsx,2,2,0.0,10.7,12.05,0.0,37.95,247.575,155.0,10.0,0.04641309581126625
ssmag155.xlsx,2,3,0.0,16.1,18.7,0.0,17.375,172.925,155.0,20.0,0.09758643183300718
ssmag155.xlsx,2,4,0.0,18.825,21.7,0.0,11.125,131.5,155.0,30.0,0.141644908616188
ssmag155.xlsx,2,5,0.0,37.9,42.9,0.0,6.15,78.075,155.0,40.0,0.35461872287662743
ssmag155.xlsx,2,6,0.0,56.125,64.45,0.0,3.8,50.25,155.0,50.0,0.5619006102877071
ssmag155.xlsx,2,7,0.0,57.35,65.625,0.0,2.675,34.775,155.0,60.0,0.6536354581673306
ssmag155.xlsx,2,8,0.0,42.975,49.85,0.0,3.7,55.325,155.0,70.0,0.4739719515093891
ssmag155.xlsx,2,9,0.0,33.2,37.775,0.0,3.9,61.6,155.0,80.0,0.380125786163522
ssmag155.xlsx,3,1,0.0,0.0,0.0,0.0,82.3,348.425,155.0,5.0,0.0
ssmag155.xlsx,3,2,0.0,7.95,9.275,0.0,37.9,253.9,155.0,10.0,0.035242709223900444
ssmag155.xlsx,3,3,0.0,27.8,31.75,0.0,13.95,136.725,155.0,20.0,0.1884552604243953
ssmag155.xlsx,3,4,0.0,30.175,33.85,0.0,9.425,111.825,155.0,30.0,0.2323665694182255
ssmag155.xlsx,3,5,0.0,35.575,40.225,0.0,6.525,83.25,155.0,40.0,0.32577444826888036
ssmag155.xlsx,3,6,0.0,46.775,53.825,0.0,3.675,52.175,155.0,50.0,0.5077830188679245
ssmag155.xlsx,3,7,0.0,42.5,48.275,0.0,4.15,57.2,155.0,60.0,0.45769139606541837
ssmag155.xlsx,3,8,0.0,48.275,55.025,0.0,3.625,51.1,155.0,70.0,0.51849234393404
ssmag155.xlsx,3,9,0.0,49.85,57.775,0.0,2.475,40.775,155.0,80.0,0.5862506341958397
ssmag155.xlsx,4,1,0.0,2.25,2.4,0.0,76.3,327.25,155.0,5.0,0.007280448961019263
ssmag155.xlsx,4,2,0.0,0.4,0.4,0.0,43.325,284.6,155.0,10.0,0.0014035087719298247
ssmag155.xlsx,4,3,0.0,16.05,18.25,0.0,16.6,167.0,155.0,20.0,0.09851551956815115
ssmag155.xlsx,4,4,0.0,28.75,32.925,0.0,10.725,120.125,155.0,30.0,0.2151257758902319
ssmag155.xlsx,4,5,0.0,38.975,44.525,0.0,6.35,78.55,155.0,40.0,0.3617712776762137
ssmag155.xlsx,4,6,0.0,34.625,39.0,0.0,5.6,81.175,155.0,50.0,0.3245267318493863
ssmag155.xlsx,4,7,0.0,46.675,53.7,0.0,3.825,58.6,155.0,60.0,0.4781834372217275
ssmag155.xlsx,4,8,0.0,35.075,38.925,0.0,4.3,66.8,155.0,70.0,0.36817214471506265
ssmag155.xlsx,4,9,0.0,55.45,63.225,0.0,2.625,38.875,155.0,80.0,0.6192458374142997
ssmag155.xlsx,5,1,0.0,0.0,0.0,0.0,82.7,344.95,155.0,5.0,0.0
ssmag155.xlsx,5,2,0.0,5.05,5.8,0.0,39.325,262.975,155.0,10.0,0.021579387963910332
ssmag155.xlsx,5,3,0.0,15.025,16.4,0.0,16.75,164.9,155.0,20.0,0.09045780474351901
ssmag155.xlsx,5,4,0.0,31.475,35.65,0.0,8.6,97.3,155.0,30.0,0.26814591951861605
ssmag155.xlsx,5,5,0.0,41.775,47.9,0.0,6.65,77.85,155.0,40.0,0.3809145129224652
ssmag155.xlsx,5,6,0.0,30.85,35.05,0.0,5.925,85.1,155.0,50.0,0.29171868497711195
ssmag155.xlsx,5,7,0.0,38.45,43.45,0.0,4.875,70.2,155.0,60.0,0.38231412230532336
ssmag155.xlsx,5,8,0.0,42.975,49.275,0.0,3.65,55.65,155.0,70.0,0.46962115796997855
ssmag155.xlsx,5,9,0.0,37.175,42.3,0.0,3.75,61.475,155.0,80.0,0.40761262346422544
ssmag155.xlsx,6,1,0.0,0.0,0.0,0.0,81.95,343.775,155.0,5.0,0.0
ssmag155.xlsx,6,2,0.0,4.3,4.975,0.0,40.025,267.3,155.0,10.0,0.01827196767973556
ssmag155.xlsx,6,3,0.0,27.0,31.5,0.0,14.35,142.85,155.0,20.0,0.18067106395182106
ssmag155.xlsx,6,4,0.0,18.9,21.85,0.0,11.0,132.9,155.0,30.0,0.14119547657512116
ssmag155.xlsx,6,5,0.0,27.875,31.5,0.0,8.0,99.0,155.0,40.0,0.2413793103448276
ssmag155.xlsx,6,6,0.0,35.0,40.325,0.0,5.525,75.125,155.0,50.0,0.3492854049372023
ssmag155.xlsx,6,7,0.0,40.1,45.85,0.0,4.325,64.55,155.0,60.0,0.41530797101449274
ssmag155.xlsx,6,8,0.0,48.675,55.45,0.0,3.25,50.425,155.0,70.0,0.5237308146399056
ssmag155.xlsx,6,9,0.0,46.3,52.725,0.0,3.55,53.1,155.0,80.0,0.4982282069454288
ssmag155.xlsx,7,1,0.0,1.9,2.175,0.0,80.5,339.275,155.0,5.0,0.00636989310294333
ssmag155.xlsx,7,2,0.0,2.4,2.675,0.0,38.125,265.45,155.0,10.0,0.009976689976689976
ssmag155.xlsx,7,3,0.0,19.625,21.95,0.0,16.125,160.475,155.0,20.0,0.12032342058380156
ssmag155.xlsx,7,4,0.0,24.25,27.85,0.0,10.425,116.4,155.0,30.0,0.1930675909878683
ssmag155.xlsx,7,5,0.0,45.425,51.675,0.0,5.9,75.4,155.0,40.0,0.4066496163682864
ssmag155.xlsx,7,6,0.0,24.025,27.275,0.0,6.925,92.225,155.0,50.0,0.22824267782426777
ssmag155.xlsx,7,7,0.0,35.625,40.925,0.0,4.6,68.2,155.0,60.0,0.375028636884307
ssmag155.xlsx,7,8,0.0,43.6,50.075,0.0,3.6,55.15,155.0,70.0,0.47588500831551445
ssmag155.xlsx,7,9,0.0,35.2,40.1,0.0,3.35,56.525,155.0,80.0,0.415006468305304
ssmag155.xlsx,8,1,0.0,0.075,0.075,0.0,84.25,346.075,155.0,5.0,0.00021666907410082336
ssmag155.xlsx,8,2,0.0,7.025,8.05,0.0,38.075,257.8,155.0,10.0,0.030280233214218546
ssmag155.xlsx,8,3,0.0,18.8,21.275,0.0,17.625,166.45,155.0,20.0,0.11333066986283126
ssmag155.xlsx,8,4,0.0,33.7,38.725,0.0,8.725,102.25,155.0,30.0,0.27469409469764144
ssmag155.xlsx,8,5,0.0,34.675,39.225,0.0,7.55,88.3,155.0,40.0,0.3075867476965301
ssmag155.xlsx,8,6,0.0,38.975,44.85,0.0,5.75,74.925,155.0,50.0,0.3744520976831559
ssmag155.xlsx,8,7,0.0,41.325,47.025,0.0,4.775,67.75,155.0,60.0,0.409714659115661
ssmag155.xlsx,8,8,0.0,38.675,44.1,0.0,3.95,64.875,155.0,70.0,0.4046799724707502
ssmag155.xlsx,8,9,0.0,43.25,49.7,0.0,3.525,50.9,155.0,80.0,0.4940357852882704
ssmag155.xlsx,9,1,0.0,0.025,0.025,0.0,82.475,347.475,155.0,5.0,7.194244604316547e-05
ssmag155.xlsx,9,2,0.0,6.225,6.875,0.0,37.425,250.725,155.0,10.0,0.02668866459627329
ssmag155.xlsx,9,3,0.0,28.975,34.05,0.0,13.875,135.825,155.0,20.0,0.20044150110375275
ssmag155.xlsx,9,4,0.0,24.975,27.9,0.0,10.625,122.775,155.0,30.0,0.18516674962667992
ssmag155.xlsx,9,5,0.0,36.5,42.075,0.0,6.225,84.575,155.0,40.0,0.33221476510067116
ssmag155.xlsx,9,6,0.0,33.125,37.875,0.0,5.725,82.3,155.0,50.0,0.31516538381526943
ssmag155.xlsx,9,7,0.0,36.725,41.675,0.0,4.25,67.425,155.0,60.0,0.38198900091659027
ssmag155.xlsx,9,8,0.0,47.15,54.35,0.0,3.35,51.25,155.0,70.0,0.5146780303030304
ssmag155.xlsx,9,9,0.0,36.575,41.925,0.0,3.9,58.425,155.0,80.0,0.41778774289985054
ssmag155.xlsx,10,1,0.0,0.075,0.075,0.0,80.2,344.55,155.0,5.0,0.00021762785636561478
ssmag155.xlsx,10,2,0.0,2.725,3.1,0.0,41.25,274.9,155.0,10.0,0.011151079136690648
ssmag155.xlsx,10,3,0.0,18.075,20.725,0.0,16.4,158.025,155.0,20.0,0.11594405594405595
ssmag155.xlsx,10,4,0.0,39.125,44.575,0.0,8.075,94.375,155.0,30.0,0.32079884850665713
ssmag155.xlsx,10,5,0.0,37.325,42.15,0.0,6.3,78.35,155.0,40.0,0.34979253112033193
ssmag155.xlsx,10,6,0.0,33.775,38.7,0.0,5.3,78.625,155.0,50.0,0.3298529725122523
ssmag155.xlsx,10,7,0.0,37.5,42.825,0.0,4.25,62.875,155.0,60.0,0.40515610217596976
ssmag155.xlsx,10,8,0.0,40.875,46.9,0.0,4.05,55.15,155.0,70.0,0.45957863792258696
ssmag155.xlsx,10,9,0.0,36.075,41.425,0.0,3.525,56.025,155.0,80.0,0.42508978963571065
ssmag155.xlsx,11,1,0.0,0.025,0.025,0.0,82.325,341.1,155.0,5.0,7.328691828508612e-05
ssmag155.xlsx,11,2,0.0,13.2,15.1,0.0,36.85,243.325,155.0,10.0,0.05843087936538647
ssmag155.xlsx,11,3,0.0,18.65,21.85,0.0,17.05,167.3,155.0,20.0,0.11551678561987841
ssmag155.xlsx,11,4,0.0,35.55,40.425,0.0,8.575,96.325,155.0,30.0,0.2956124314442413
ssmag155.xlsx,11,5,0.0,32.675,37.15,0.0,6.125,82.425,155.0,40.0,0.3106836713359816
ssmag155.xlsx,11,6,0.0,36.775,40.75,0.0,5.425,77.4,155.0,50.0,0.34490055014811677
ssmag155.xlsx,11,7,0.0,33.675,38.0,0.0,4.875,67.7,155.0,60.0,0.3595080416272469
ssmag155.xlsx,11,8,0.0,42.4,48.325,0.0,3.75,57.575,155.0,70.0,0.45632672332389046
ssmag155.xlsx,11,9,0.0,45.75,51.55,0.0,3.25,50.175,155.0,80.0,0.5067584173015482
ssmag155.xlsx,12,1,0.0,0.75,0.85,0.0,81.4,339.6,155.0,5.0,0.002496695550007343
ssmag155.xlsx,12,2,0.0,7.0,8.15,0.0,38.125,250.2,155.0,10.0,0.03154635184826786
ssmag155.xlsx,12,3,0.0,13.75,15.85,0.0,17.875,174.9,155.0,20.0,0.08309305373525556
ssmag155.xlsx,12,4,0.0,20.9,23.475,0.0,10.525,127.4,155.0,30.0,0.1555923777961889
ssmag155.xlsx,12,5,0.0,38.15,43.075,0.0,6.05,79.45,155.0,40.0,0.3515609059375638
ssmag155.xlsx,12,6,0.0,39.375,44.5,0.0,5.4,68.775,155.0,50.0,0.3928492606488634
ssmag155.xlsx,12,7,0.0,45.8,52.45,0.0,4.1,59.0,155.0,60.0,0.4706146253925527
ssmag155.xlsx,12,8,0.0,36.425,41.55,0.0,4.375,70.775,155.0,70.0,0.3699087469396839
ssmag155.xlsx,12,9,0.0,41.825,47.625,0.0,3.4,55.275,155.0,80.0,0.4628279883381924
